fecha_venta,id_producto,nombre_producto,categoria,precio_unitario,cantidad,total_venta,metodo_pago,region
2025-01-16 09:21:21.698732,762710,Empanada de Queso,Panadería,3000.0,1,3000.0,Tarjeta Débito,Bogotá D.C.
2025-01-16 09:29:52.098319,450418,Torta de Café,Postres,6200.0,1,6200.0,Tarjeta Crédito,Bogotá D.C.
2025-01-16 13:18:05.953895,934239,Café Origen Quindío,Café Caliente,5400.0,3,16200.0,Efectivo,Bogotá D.C.
2025-01-16 13:20:20.360914,946733,Pan de Chocolate,Panadería,3000.0,1,3000.0,Tarjeta Débito,Boyacá
2025-01-16 13:28:49.795191,564498,Tinto Tradicional,Café Caliente,2900.0,2,5800.0,Nequi,Boyacá
2025-01-16 13:39:25.951776,496306,Brownie con Helado,Postres,5400.0,1,5400.0,Daviplata,Cundinamarca
2025-01-16 13:45:17.794966,28948,Almojábana Tradicional,Panadería,2700.0,1,2700.0,Nequi,Bogotá D.C.
2025-01-16 13:45:34.679162,975525,Chocolate Santafereño,Bebidas,4600.0,2,9200.0,Efectivo,Bogotá D.C.
2025-01-16 13:48:13.365989,190395,Flan de Caramelo,Postres,6300.0,2,12600.0,Nequi,Bogotá D.C.
2025-01-16 13:54:50.357238,856738,Brownie con Helado,Postres,4600.0,2,9200.0,Efectivo,Santander
2025-01-16 14:39:39.979594,905873,Café Origen Quindío,Café Caliente,4100.0,2,8200.0,Tarjeta Débito,Antioquia
2025-01-16 16:38:09.875857,774540,Tres Leches Tradicional,Postres,6700.0,1,6700.0,Tarjeta Débito,Bogotá D.C.
2025-01-16 17:02:12.227552,754822,Jugo Natural de Temporada,Bebidas,4500.0,4,18000.0,Tarjeta Crédito,Boyacá
2025-01-16 17:08:58.760206,109112,Brownie con Helado,Postres,6300.0,1,6300.0,Tarjeta Débito,Valle del Cauca
2025-01-16 17:09:32.373246,512246,Malteada de Café,Café Frío,8300.0,1,8300.0,Daviplata,Cundinamarca
2025-01-16 17:13:49.603746,118702,Chocolate Santafereño,Bebidas,5600.0,3,16800.0,Efectivo,Antioquia
2025-01-16 17:18:42.276586,418288,Té Chai,Bebidas,4700.0,1,4700.0,Tarjeta Crédito,Bogotá D.C.
2025-01-16 17:28:56.509966,163075,Macchiato,Café Caliente,5300.0,1,5300.0,Efectivo,Cundinamarca
2025-01-16 17:30:43.639230,643030,Flan de Caramelo,Postres,6600.0,1,6600.0,Tarjeta Crédito,Antioquia
2025-01-16 17:31:33.339148,392662,Café con Leche,Café Caliente,4100.0,2,8200.0,Tarjeta Débito,Boyacá
2025-01-16 17:43:52.419702,669083,Tamal Tolimense,Desayunos,9500.0,2,19000.0,Efectivo,Meta
2025-01-16 17:44:41.803481,155237,Flan de Caramelo,Postres,6400.0,3,19200.0,Nequi,Tolima
2025-01-16 17:48:06.349820,341191,Tinto Tradicional,Café Caliente,3200.0,2,6400.0,Efectivo,Bogotá D.C.
2025-01-16 18:07:58.087006,464960,Macchiato,Café Caliente,5100.0,3,15300.0,Efectivo,Meta
2025-01-16 18:27:57.591765,339616,Capuchino Especial,Café Caliente,5900.0,1,5900.0,Tarjeta Débito,Bogotá D.C.
2025-01-17 07:04:04.213366,157614,Empanada de Queso,Panadería,3100.0,2,6200.0,Nequi,Bogotá D.C.
2025-01-17 08:01:13.288877,998387,Malteada de Café,Café Frío,8100.0,2,16200.0,Tarjeta Débito,Antioquia
2025-01-17 08:04:19.820524,388000,Huevos Pericos,Desayunos,8300.0,2,16600.0,Daviplata,Bogotá D.C.
2025-01-17 08:05:50.606471,824058,Aguapanela con Queso,Bebidas,2800.0,1,2800.0,Efectivo,Santander
2025-01-17 08:21:11.146287,306260,Tamal Tolimense,Desayunos,11400.0,5,57000.0,Tarjeta Crédito,Bogotá D.C.
2025-01-17 08:28:26.370610,770047,Chocolate Santafereño,Bebidas,4500.0,1,4500.0,Efectivo,Tolima
2025-01-17 08:43:26.593420,889630,Té Chai,Bebidas,5200.0,1,5200.0,Tarjeta Débito,Antioquia
2025-01-17 08:44:55.284189,745339,Jugo Natural de Temporada,Bebidas,5100.0,2,10200.0,Nequi,Cundinamarca
2025-01-17 08:45:06.980319,28883,Huevos Pericos,Desayunos,9000.0,1,9000.0,Tarjeta Crédito,Antioquia
2025-01-17 08:46:42.973403,742680,Tiramisú,Postres,8800.0,1,8800.0,Nequi,Bogotá D.C.
2025-01-17 08:50:11.584126,961635,Cheesecake de Café,Postres,8800.0,3,26400.0,Efectivo,Bogotá D.C.
2025-01-17 08:50:54.322216,746551,Desayuno Ejecutivo,Desayunos,17300.0,1,17300.0,Tarjeta Débito,Bogotá D.C.
2025-01-17 08:51:13.063007,440744,Tiramisú,Postres,9500.0,4,38000.0,Efectivo,Cundinamarca
2025-01-17 08:52:55.902211,85404,Huevos Pericos,Desayunos,9300.0,3,27900.0,Nequi,Antioquia
2025-01-17 09:13:39.123527,841481,Pan de Yuca,Panadería,3400.0,1,3400.0,Nequi,Santander
2025-01-17 09:23:32.814447,281274,Desayuno Ejecutivo,Desayunos,17900.0,4,71600.0,Tarjeta Crédito,Bogotá D.C.
2025-01-17 09:27:02.589521,563601,Empanada de Queso,Panadería,3000.0,1,3000.0,Tarjeta Débito,Valle del Cauca
2025-01-17 12:30:20.202040,324839,Cheesecake de Café,Postres,7700.0,3,23100.0,Nequi,Bogotá D.C.
2025-01-17 12:31:49.362525,778330,Pan de Chocolate,Panadería,3500.0,1,3500.0,Efectivo,Valle del Cauca
2025-01-17 12:38:35.825452,595897,Tamal Tolimense,Desayunos,11400.0,1,11400.0,Tarjeta Débito,Boyacá
2025-01-17 13:02:04.508275,737684,Macchiato,Café Caliente,5500.0,1,5500.0,Efectivo,Bogotá D.C.
2025-01-17 13:03:21.723666,658212,Granizado de Café,Café Frío,7800.0,1,7800.0,Tarjeta Débito,Boyacá
2025-01-17 13:20:08.241598,340135,Huevos Pericos,Desayunos,8900.0,2,17800.0,Daviplata,Cundinamarca
2025-01-17 13:31:21.344704,283714,Café Origen Quindío,Café Caliente,4000.0,2,8000.0,Nequi,Cundinamarca
2025-01-17 13:38:46.230901,138319,Chocolate Santafereño,Bebidas,5400.0,3,16200.0,Nequi,Cundinamarca
2025-01-17 13:59:53.662599,330518,Cheesecake de Café,Postres,7300.0,1,7300.0,Efectivo,Bogotá D.C.
2025-01-17 14:32:53.327486,99044,Flan de Caramelo,Postres,6500.0,2,13000.0,Tarjeta Débito,Tolima
2025-01-17 17:03:50.177196,610646,Pan de Bono Fresco,Panadería,2700.0,2,5400.0,Tarjeta Crédito,Santander
2025-01-17 17:04:07.475342,860873,Tres Leches Tradicional,Postres,6400.0,1,6400.0,Tarjeta Débito,Bogotá D.C.
2025-01-17 17:05:50.764949,503230,Croissant de Mantequilla,Panadería,4300.0,2,8600.0,Efectivo,Antioquia
2025-01-17 17:22:40.358395,780163,Cheesecake de Café,Postres,7000.0,2,14000.0,Tarjeta Débito,Santander
2025-01-17 17:30:59.218877,205224,Cheesecake de Café,Postres,7200.0,1,7200.0,Efectivo,Bogotá D.C.
2025-01-17 17:32:25.659864,885018,Torta de Café,Postres,5900.0,3,17700.0,Efectivo,Valle del Cauca
2025-01-17 18:16:44.393118,307437,Desayuno Ejecutivo,Desayunos,15600.0,1,15600.0,Efectivo,Boyacá
2025-01-18 08:26:26.176395,428987,Aguapanela con Queso,Bebidas,3000.0,1,3000.0,Efectivo,Antioquia
2025-01-18 08:29:44.080389,130523,Empanada de Queso,Panadería,2800.0,1,2800.0,Daviplata,Cundinamarca
2025-01-18 08:30:16.746677,793202,Aguapanela con Queso,Bebidas,3000.0,1,3000.0,Tarjeta Débito,Bogotá D.C.
2025-01-18 08:35:46.656100,560924,Pan de Yuca,Panadería,3200.0,2,6400.0,Tarjeta Crédito,Cundinamarca
2025-01-18 08:59:05.160228,522788,Tres Leches Tradicional,Postres,6200.0,1,6200.0,Tarjeta Crédito,Boyacá
2025-01-18 12:13:53.178679,245257,Aromática de Frutas,Bebidas,4800.0,3,14400.0,Nequi,Meta
2025-01-18 12:43:50.806183,433605,Calentado Paisa,Desayunos,14300.0,1,14300.0,Efectivo,Cundinamarca
2025-01-18 13:12:22.445172,185913,Chocolate Santafereño,Bebidas,4800.0,1,4800.0,Tarjeta Crédito,Meta
2025-01-18 13:24:09.102068,536996,Torta de Café,Postres,6700.0,2,13400.0,Tarjeta Crédito,Tolima
2025-01-18 13:51:32.900593,205062,Changua Bogotana,Desayunos,8700.0,2,17400.0,Nequi,Bogotá D.C.
2025-01-18 13:52:40.173039,326598,Torta de Café,Postres,7000.0,2,14000.0,Efectivo,Bogotá D.C.
2025-01-18 13:57:21.300930,172853,Calentado Paisa,Desayunos,15000.0,1,15000.0,Efectivo,Cundinamarca
2025-01-18 14:23:51.444452,993191,Malteada de Café,Café Frío,8300.0,2,16600.0,Tarjeta Crédito,Antioquia
2025-01-18 14:43:01.694535,352955,Brownie con Helado,Postres,4900.0,3,14700.0,Tarjeta Débito,Cundinamarca
2025-01-18 16:27:23.164766,602166,Jugo Natural de Temporada,Bebidas,5900.0,2,11800.0,Tarjeta Crédito,Antioquia
2025-01-18 16:35:19.489323,638234,Café Helado,Café Frío,7200.0,1,7200.0,Nequi,Bogotá D.C.
2025-01-18 17:02:24.460561,530869,Té Chai,Bebidas,4900.0,2,9800.0,Efectivo,Valle del Cauca
2025-01-18 17:20:04.802869,499043,Pastel de Pollo,Panadería,4700.0,1,4700.0,Tarjeta Débito,Boyacá
2025-01-18 17:22:30.101347,421973,Empanada de Queso,Panadería,3600.0,3,10800.0,Tarjeta Débito,Bogotá D.C.
2025-01-18 17:33:01.656595,947287,Pan de Yuca,Panadería,2600.0,1,2600.0,Tarjeta Débito,Meta
2025-01-18 17:35:56.209185,476572,Tamal Tolimense,Desayunos,11800.0,2,23600.0,Daviplata,Bogotá D.C.
2025-01-18 17:36:06.438052,100258,Pan de Bono Fresco,Panadería,3000.0,2,6000.0,Efectivo,Bogotá D.C.
2025-01-18 17:44:39.132140,820856,Capuchino Especial,Café Caliente,6300.0,1,6300.0,Efectivo,Meta
2025-01-18 17:46:41.792473,192463,Café Helado,Café Frío,6200.0,2,12400.0,Efectivo,Antioquia
2025-01-18 17:50:45.094229,686408,Café Origen Quindío,Café Caliente,5400.0,3,16200.0,Efectivo,Valle del Cauca
2025-01-18 18:30:54.516092,61414,Aguapanela con Queso,Bebidas,2800.0,1,2800.0,Tarjeta Crédito,Boyacá
2025-01-19 07:05:55.705990,645426,Aromática de Frutas,Bebidas,4000.0,2,8000.0,Tarjeta Débito,Bogotá D.C.
2025-01-19 07:19:18.404028,932115,Chocolate Santafereño,Bebidas,5300.0,5,26500.0,Nequi,Meta
2025-01-19 08:04:30.817552,996460,Frappé Caramelo,Café Frío,7600.0,2,15200.0,Nequi,Valle del Cauca
2025-01-19 08:09:03.673242,703462,Chocolate Santafereño,Bebidas,5800.0,1,5800.0,Efectivo,Bogotá D.C.
2025-01-19 08:09:07.863463,605351,Pastel de Pollo,Panadería,4800.0,1,4800.0,Nequi,Bogotá D.C.
2025-01-19 08:14:41.262994,439201,Jugo Natural de Temporada,Bebidas,5300.0,1,5300.0,Tarjeta Crédito,Boyacá
2025-01-19 08:15:52.960583,389165,Café con Leche,Café Caliente,4500.0,3,13500.0,Nequi,Bogotá D.C.
2025-01-19 08:22:31.413682,358928,Milo Frío,Bebidas,5000.0,2,10000.0,Tarjeta Débito,Cundinamarca
2025-01-19 08:32:29.381876,265798,Cheesecake de Café,Postres,7000.0,1,7000.0,Tarjeta Débito,Boyacá
2025-01-19 08:33:00.923951,62537,Almojábana Tradicional,Panadería,2800.0,4,11200.0,Efectivo,Bogotá D.C.
2025-01-19 08:35:49.493009,158391,Aromática de Frutas,Bebidas,3600.0,1,3600.0,Tarjeta Débito,Bogotá D.C.
2025-01-19 08:37:55.538654,541558,Té Chai,Bebidas,5300.0,4,21200.0,Tarjeta Débito,Bogotá D.C.
2025-01-19 08:38:41.881143,856146,Malteada de Café,Café Frío,8400.0,1,8400.0,Nequi,Cundinamarca
2025-01-19 08:49:14.380868,606141,Changua Bogotana,Desayunos,8700.0,1,8700.0,Daviplata,Bogotá D.C.
2025-01-19 08:56:39.313342,825738,Pan de Chocolate,Panadería,3300.0,1,3300.0,Tarjeta Débito,Bogotá D.C.
2025-01-19 12:11:30.936029,763257,Almojábana Tradicional,Panadería,2900.0,1,2900.0,Nequi,Valle del Cauca
2025-01-19 13:00:46.337666,994855,Café Helado,Café Frío,7400.0,3,22200.0,Efectivo,Antioquia
2025-01-19 13:02:40.531490,357410,Tamal Tolimense,Desayunos,11200.0,3,33600.0,Tarjeta Crédito,Boyacá
2025-01-19 13:05:56.591952,992373,Croissant de Mantequilla,Panadería,3700.0,2,7400.0,Efectivo,Bogotá D.C.
2025-01-19 13:10:21.043828,73861,Jugo Natural de Temporada,Bebidas,4600.0,2,9200.0,Efectivo,Valle del Cauca
2025-01-19 13:12:21.100373,307347,Tiramisú,Postres,7500.0,2,15000.0,Daviplata,Bogotá D.C.
2025-01-19 13:13:32.274756,450540,Cheesecake de Café,Postres,7400.0,4,29600.0,Tarjeta Crédito,Meta
2025-01-19 13:18:26.000030,493828,Macchiato,Café Caliente,4700.0,1,4700.0,Efectivo,Boyacá
2025-01-19 13:33:46.363080,997434,Croissant de Mantequilla,Panadería,4400.0,2,8800.0,Efectivo,Boyacá
2025-01-19 13:37:20.214089,983261,Empanada de Queso,Panadería,3700.0,1,3700.0,Tarjeta Crédito,Cundinamarca
2025-01-19 13:44:50.132603,421489,Torta de Café,Postres,6300.0,2,12600.0,Daviplata,Valle del Cauca
2025-01-19 13:58:40.201208,497196,Pan de Yuca,Panadería,3100.0,2,6200.0,Tarjeta Débito,Bogotá D.C.
2025-01-19 17:05:36.359322,274452,Cheesecake de Café,Postres,7900.0,2,15800.0,Daviplata,Meta
2025-01-19 17:06:08.628570,923250,Granizado de Café,Café Frío,7100.0,1,7100.0,Efectivo,Bogotá D.C.
2025-01-19 17:12:33.537542,575832,Milo Frío,Bebidas,6600.0,4,26400.0,Efectivo,Cundinamarca
2025-01-19 17:23:34.869881,40098,Flan de Caramelo,Postres,6600.0,4,26400.0,Efectivo,Bogotá D.C.
2025-01-19 17:24:56.821601,742358,Café Helado,Café Frío,7300.0,5,36500.0,Daviplata,Bogotá D.C.
2025-01-19 17:45:59.408419,77734,Croissant de Mantequilla,Panadería,4400.0,1,4400.0,Efectivo,Meta
2025-01-20 08:02:46.582868,144549,Latte Helado,Café Frío,8300.0,2,16600.0,Efectivo,Bogotá D.C.
2025-01-20 08:05:13.230796,187239,Tamal Tolimense,Desayunos,10600.0,2,21200.0,Tarjeta Crédito,Bogotá D.C.
2025-01-20 08:07:30.047390,689668,Flan de Caramelo,Postres,6200.0,3,18600.0,Tarjeta Crédito,Antioquia
2025-01-20 08:09:26.074499,50298,Jugo Natural de Temporada,Bebidas,4900.0,1,4900.0,Efectivo,Cundinamarca
2025-01-20 08:18:46.377315,270027,Pan de Yuca,Panadería,2800.0,1,2800.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 08:18:55.898639,351915,Malteada de Café,Café Frío,9000.0,1,9000.0,Tarjeta Débito,Santander
2025-01-20 08:20:47.302943,350162,Macchiato,Café Caliente,5400.0,1,5400.0,Nequi,Antioquia
2025-01-20 08:29:35.532489,890324,Café Campesino,Café Caliente,2200.0,2,4400.0,Tarjeta Débito,Tolima
2025-01-20 08:41:04.183144,923620,Latte Helado,Café Frío,6600.0,1,6600.0,Efectivo,Antioquia
2025-01-20 08:53:09.620916,253685,Tinto Tradicional,Café Caliente,3000.0,2,6000.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 08:53:53.982871,418078,Cheesecake de Café,Postres,7500.0,4,30000.0,Efectivo,Bogotá D.C.
2025-01-20 09:16:05.318477,604695,Aromática de Frutas,Bebidas,4700.0,3,14100.0,Nequi,Antioquia
2025-01-20 09:18:40.340274,622638,Frappé Caramelo,Café Frío,7200.0,1,7200.0,Tarjeta Crédito,Tolima
2025-01-20 12:14:41.609722,788078,Macchiato,Café Caliente,4600.0,1,4600.0,Efectivo,Bogotá D.C.
2025-01-20 12:16:59.825796,769162,Café Campesino,Café Caliente,2200.0,1,2200.0,Tarjeta Débito,Antioquia
2025-01-20 12:30:01.682781,449722,Latte Helado,Café Frío,6700.0,3,20100.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 13:06:27.358888,232013,Pan de Bono Fresco,Panadería,3200.0,2,6400.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 13:11:02.294793,397975,Café Helado,Café Frío,7900.0,1,7900.0,Efectivo,Bogotá D.C.
2025-01-20 13:17:09.198016,413527,Espresso Doble,Café Caliente,3200.0,1,3200.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 13:18:45.228103,387817,Chocolate Santafereño,Bebidas,5300.0,2,10600.0,Daviplata,Meta
2025-01-20 13:29:59.085720,721589,Cheesecake de Café,Postres,8100.0,4,32400.0,Efectivo,Cundinamarca
2025-01-20 13:32:13.350481,428583,Flan de Caramelo,Postres,5300.0,2,10600.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 13:33:09.165041,755389,Pan de Chocolate,Panadería,3700.0,1,3700.0,Nequi,Bogotá D.C.
2025-01-20 13:42:03.347493,177120,Café Helado,Café Frío,6400.0,5,32000.0,Nequi,Bogotá D.C.
2025-01-20 13:43:15.736049,985799,Frappé Caramelo,Café Frío,8900.0,1,8900.0,Efectivo,Antioquia
2025-01-20 13:43:28.081807,460671,Tinto Tradicional,Café Caliente,3500.0,2,7000.0,Daviplata,Cundinamarca
2025-01-20 13:51:39.467695,798957,Café Helado,Café Frío,6100.0,2,12200.0,Efectivo,Meta
2025-01-20 13:56:07.075095,609906,Café Helado,Café Frío,7200.0,1,7200.0,Nequi,Bogotá D.C.
2025-01-20 13:57:05.266692,976229,Tamal Tolimense,Desayunos,9500.0,1,9500.0,Nequi,Bogotá D.C.
2025-01-20 16:03:25.756999,104620,Malteada de Café,Café Frío,8900.0,2,17800.0,Efectivo,Antioquia
2025-01-20 16:33:25.780591,165380,Jugo Natural de Temporada,Bebidas,5500.0,2,11000.0,Nequi,Santander
2025-01-20 16:33:41.706919,19996,Calentado Paisa,Desayunos,12900.0,5,64500.0,Daviplata,Cundinamarca
2025-01-20 16:53:17.253735,352604,Frappé Caramelo,Café Frío,8800.0,3,26400.0,Tarjeta Crédito,Santander
2025-01-20 17:00:01.702638,332701,Café Helado,Café Frío,7500.0,1,7500.0,Tarjeta Débito,Cundinamarca
2025-01-20 17:06:36.340816,218355,Changua Bogotana,Desayunos,8200.0,2,16400.0,Tarjeta Débito,Meta
2025-01-20 17:08:29.066297,913197,Torta de Café,Postres,6700.0,4,26800.0,Daviplata,Bogotá D.C.
2025-01-20 17:12:52.717463,536955,Tamal Tolimense,Desayunos,10000.0,2,20000.0,Nequi,Cundinamarca
2025-01-20 17:39:04.672637,856620,Calentado Paisa,Desayunos,12200.0,2,24400.0,Efectivo,Bogotá D.C.
2025-01-20 17:42:16.464574,470969,Latte Helado,Café Frío,6800.0,1,6800.0,Daviplata,Bogotá D.C.
2025-01-20 17:42:34.776456,830556,Café Campesino,Café Caliente,2900.0,1,2900.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 17:51:28.244972,132553,Café Helado,Café Frío,7600.0,1,7600.0,Nequi,Boyacá
2025-01-20 17:51:51.113786,594864,Aguapanela con Queso,Bebidas,3100.0,1,3100.0,Tarjeta Débito,Bogotá D.C.
2025-01-20 17:55:12.204501,439342,Tamal Tolimense,Desayunos,9200.0,1,9200.0,Efectivo,Cundinamarca
2025-01-20 17:55:39.207681,511360,Calentado Paisa,Desayunos,12400.0,2,24800.0,Tarjeta Débito,Bogotá D.C.
2025-01-21 08:11:39.122245,588854,Café con Leche,Café Caliente,4000.0,4,16000.0,Efectivo,Boyacá
2025-01-21 08:16:57.028125,935691,Torta de Café,Postres,6100.0,1,6100.0,Tarjeta Crédito,Meta
2025-01-21 08:19:06.942899,311751,Pan de Chocolate,Panadería,4000.0,4,16000.0,Efectivo,Bogotá D.C.
2025-01-21 08:26:45.133486,789504,Empanada de Queso,Panadería,3400.0,3,10200.0,Tarjeta Débito,Cundinamarca
2025-01-21 08:28:01.030709,843315,Milo Frío,Bebidas,6300.0,1,6300.0,Tarjeta Crédito,Antioquia
2025-01-21 08:29:52.190936,512623,Aromática de Frutas,Bebidas,4100.0,5,20500.0,Tarjeta Crédito,Valle del Cauca
2025-01-21 08:37:07.714897,395974,Desayuno Ejecutivo,Desayunos,16500.0,1,16500.0,Tarjeta Crédito,Antioquia
2025-01-21 12:31:21.948711,969815,Almojábana Tradicional,Panadería,3400.0,2,6800.0,Efectivo,Boyacá
2025-01-21 13:06:07.670583,212704,Café Helado,Café Frío,6600.0,3,19800.0,Efectivo,Bogotá D.C.
2025-01-21 13:10:11.317092,717959,Chocolate Santafereño,Bebidas,4600.0,3,13800.0,Nequi,Bogotá D.C.
2025-01-21 13:18:45.719726,302726,Pan de Yuca,Panadería,2700.0,1,2700.0,Tarjeta Crédito,Bogotá D.C.
2025-01-21 13:23:24.759782,187169,Cold Brew Clásico,Café Frío,6600.0,1,6600.0,Efectivo,Bogotá D.C.
2025-01-21 13:30:28.635440,462046,Café Helado,Café Frío,8000.0,1,8000.0,Tarjeta Crédito,Bogotá D.C.
2025-01-21 13:45:56.468728,719708,Flan de Caramelo,Postres,6400.0,2,12800.0,Efectivo,Bogotá D.C.
2025-01-21 13:47:24.373114,509028,Calentado Paisa,Desayunos,14600.0,4,58400.0,Tarjeta Débito,Bogotá D.C.
2025-01-21 13:53:54.350634,263987,Café con Leche,Café Caliente,3800.0,3,11400.0,Daviplata,Bogotá D.C.
2025-01-21 13:56:03.387223,789248,Café Helado,Café Frío,6000.0,3,18000.0,Efectivo,Valle del Cauca
2025-01-21 13:56:44.521706,517702,Malteada de Café,Café Frío,9400.0,1,9400.0,Tarjeta Débito,Meta
2025-01-21 17:01:04.406695,902459,Latte Helado,Café Frío,8400.0,1,8400.0,Daviplata,Valle del Cauca
2025-01-21 17:02:45.558419,444001,Tamal Tolimense,Desayunos,11400.0,1,11400.0,Tarjeta Débito,Cundinamarca
2025-01-21 17:10:03.487954,994973,Changua Bogotana,Desayunos,7900.0,2,15800.0,Nequi,Valle del Cauca
2025-01-21 17:14:22.261225,843728,Latte Helado,Café Frío,8500.0,1,8500.0,Nequi,Bogotá D.C.
2025-01-21 17:14:40.864316,738219,Calentado Paisa,Desayunos,12500.0,4,50000.0,Tarjeta Débito,Valle del Cauca
2025-01-21 17:15:30.089034,509949,Cheesecake de Café,Postres,8800.0,1,8800.0,Tarjeta Débito,Bogotá D.C.
2025-01-21 17:23:04.224686,817901,Tres Leches Tradicional,Postres,6600.0,1,6600.0,Daviplata,Valle del Cauca
2025-01-21 17:30:17.082306,417694,Flan de Caramelo,Postres,6600.0,1,6600.0,Tarjeta Crédito,Cundinamarca
2025-01-21 17:45:02.280444,137618,Tiramisú,Postres,9100.0,1,9100.0,Tarjeta Crédito,Bogotá D.C.
2025-01-21 17:46:01.510287,423113,Brownie con Helado,Postres,4600.0,3,13800.0,Tarjeta Crédito,Antioquia
2025-01-21 17:46:45.762406,249427,Pan de Yuca,Panadería,3500.0,1,3500.0,Tarjeta Débito,Tolima
2025-01-21 17:51:13.554952,434935,Empanada de Queso,Panadería,3600.0,2,7200.0,Tarjeta Débito,Cundinamarca
2025-01-21 18:17:34.689857,36376,Café con Leche,Café Caliente,4400.0,1,4400.0,Tarjeta Crédito,Antioquia
2025-01-22 07:33:32.357714,530111,Pan de Bono Fresco,Panadería,2700.0,1,2700.0,Daviplata,Cundinamarca
2025-01-22 08:01:45.161709,373739,Malteada de Café,Café Frío,9000.0,1,9000.0,Daviplata,Santander
2025-01-22 08:11:08.379885,723795,Almojábana Tradicional,Panadería,3000.0,1,3000.0,Daviplata,Cundinamarca
2025-01-22 08:25:26.573976,153725,Empanada de Queso,Panadería,3000.0,1,3000.0,Nequi,Bogotá D.C.
2025-01-22 08:25:40.972948,485922,Desayuno Ejecutivo,Desayunos,17100.0,1,17100.0,Tarjeta Débito,Cundinamarca
2025-01-22 08:34:31.159367,274425,Torta de Café,Postres,7100.0,1,7100.0,Tarjeta Crédito,Boyacá
2025-01-22 08:40:05.178870,446066,Café con Leche,Café Caliente,3900.0,1,3900.0,Tarjeta Débito,Meta
2025-01-22 08:40:25.974664,135640,Aromática de Frutas,Bebidas,4600.0,1,4600.0,Tarjeta Débito,Boyacá
2025-01-22 08:47:03.494385,644070,Latte Helado,Café Frío,6500.0,3,19500.0,Efectivo,Boyacá
2025-01-22 08:47:25.848440,143351,Changua Bogotana,Desayunos,8800.0,1,8800.0,Tarjeta Débito,Bogotá D.C.
2025-01-22 08:52:59.624684,196328,Granizado de Café,Café Frío,6600.0,4,26400.0,Efectivo,Meta
2025-01-22 12:57:34.326164,786413,Tiramisú,Postres,8500.0,4,34000.0,Efectivo,Bogotá D.C.
2025-01-22 13:00:04.669545,893008,Tres Leches Tradicional,Postres,7000.0,1,7000.0,Efectivo,Antioquia
2025-01-22 13:33:48.494065,952335,Frappé Caramelo,Café Frío,8300.0,4,33200.0,Nequi,Santander
2025-01-22 13:42:29.619912,373219,Cold Brew Clásico,Café Frío,5700.0,2,11400.0,Daviplata,Valle del Cauca
2025-01-22 13:48:16.849877,882661,Empanada de Queso,Panadería,3300.0,4,13200.0,Nequi,Bogotá D.C.
2025-01-22 13:51:07.165758,145735,Desayuno Ejecutivo,Desayunos,17200.0,2,34400.0,Tarjeta Crédito,Bogotá D.C.
2025-01-22 14:52:35.214479,282572,Cheesecake de Café,Postres,7900.0,1,7900.0,Nequi,Bogotá D.C.
2025-01-22 17:00:41.892360,83616,Torta de Café,Postres,6800.0,1,6800.0,Efectivo,Tolima
2025-01-22 17:13:24.494113,417599,Café Helado,Café Frío,6300.0,1,6300.0,Efectivo,Meta
2025-01-22 17:25:30.529100,560133,Flan de Caramelo,Postres,5900.0,2,11800.0,Tarjeta Débito,Bogotá D.C.
2025-01-22 17:38:27.150083,230751,Tinto Tradicional,Café Caliente,3400.0,1,3400.0,Nequi,Bogotá D.C.
2025-01-22 17:40:12.482391,832292,Tiramisú,Postres,8800.0,2,17600.0,Efectivo,Bogotá D.C.
2025-01-22 17:43:13.977473,207493,Pastel de Pollo,Panadería,4900.0,5,24500.0,Tarjeta Débito,Meta
2025-01-22 17:45:11.994161,898857,Cold Brew Clásico,Café Frío,6900.0,3,20700.0,Tarjeta Débito,Santander
2025-01-22 17:51:42.724317,370432,Granizado de Café,Café Frío,8100.0,1,8100.0,Nequi,Cundinamarca
2025-01-22 17:56:00.225724,905175,Pan de Chocolate,Panadería,3400.0,1,3400.0,Nequi,Meta
2025-01-22 17:59:59.998599,429218,Malteada de Café,Café Frío,9100.0,1,9100.0,Nequi,Bogotá D.C.
2025-01-23 08:07:09.842650,513642,Frappé Caramelo,Café Frío,7400.0,1,7400.0,Tarjeta Crédito,Meta
2025-01-23 08:09:51.583638,44765,Té Chai,Bebidas,5100.0,1,5100.0,Tarjeta Crédito,Bogotá D.C.
2025-01-23 08:17:32.473375,788569,Pan de Yuca,Panadería,2700.0,1,2700.0,Nequi,Bogotá D.C.
2025-01-23 08:18:18.872799,392000,Capuchino Especial,Café Caliente,6900.0,2,13800.0,Tarjeta Débito,Cundinamarca
2025-01-23 08:21:14.935928,664637,Granizado de Café,Café Frío,6500.0,5,32500.0,Tarjeta Crédito,Cundinamarca
2025-01-23 08:21:19.957246,189064,Café Campesino,Café Caliente,2600.0,4,10400.0,Nequi,Bogotá D.C.
2025-01-23 08:22:15.567316,139926,Pan de Bono Fresco,Panadería,3500.0,1,3500.0,Tarjeta Crédito,Tolima
